aw_deep_link,product_name,aw_product_id,merchant_product_id,merchant_image_url,description,merchant_category,search_price,currency,aw_image_url,large_image,merchant_name,merchant_product_category_path,merchant_product_third_category,merchant_product_second_category,category_id,brand_name,colour,product_model,product_type,rrp_price,base_price,display_price,parent_product_id,alternate_image,aw_thumb_url,custom_1,custom_3,custom_2
https://www.awin1.com/pclick.php?p=40983014357&a=2852641&m=5238,"Potted Artificial Camellia Tree - Pink / 110cm",40983014357,8900392,https://www.therange.co.uk/media/6/2/1744010095_11_2149.jpg,"Exuding elegance and charm, this artificial camellia tree enhances any space. Each flower is carefully shaped to create a natural pastel hue effect, while the vibrant green leaves provide a rich contrast, enhancing the overall realism of the plant. The flowers are artfully distributed on gracefully extending branches, offering a balanced and voluminous look that draws the eye. Moreover, the trunk of the tree is crafted from durable plastic with a realistic bark-like texture. Nestled in a black plastic pot filled with cement for added stability. Whether displayed in a corner or as part of a larger arrangement, it adds dimension and depth to your home or office decor.","Home & Garden > Decor > Artificial Flora",45.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F2%2F1744010095_11_2149.jpg&feedId=80145&k=223630fdc505a23a88b681095557b3a2b87cf482,https://www.therange.co.uk/media/6/2/1744010095_11_2149.jpg,"The Range",,,,456,Livingandhome,Pink,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",45.99,45.99,GBP45.99,M7449561,https://www.therange.co.uk/media/0/8/1744010101_11_2062.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F6%2F2%2F1744010095_11_2149.jpg&feedId=80145&k=223630fdc505a23a88b681095557b3a2b87cf482,,,"LIVINGANDHOME TRADE CO LIMITED"
https://www.awin1.com/pclick.php?p=36331933099&a=2852641&m=5238,"Artificial Phalaenopsis Orchid Flowers - Peach",36331933099,8902493,https://www.therange.co.uk/media/3/7/1692908294_12_2302.jpg,"These artificial Orchid flowers are perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas. These flowers are made from high-quality materials and should look great in your displays for years.  Ideal for bold and tropical flower arrangements.","Home & Garden > Decor > Artificial Flora",9.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F7%2F1692908294_12_2302.jpg&feedId=80145&k=fca90abfece1a7c7d9840503934abff8fcc2bc1b,https://www.therange.co.uk/media/3/7/1692908294_12_2302.jpg,"The Range",,,,456,"Blue Frog Toys",Orange,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",9.99,9.99,GBP9.99,M5911104,https://www.therange.co.uk/media/9/0/1692908306_12_8486.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F7%2F1692908294_12_2302.jpg&feedId=80145&k=fca90abfece1a7c7d9840503934abff8fcc2bc1b,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=43156618999&a=2852641&m=5238,"Frosted Pine  Eucalyptus Winter Wreath - White",43156618999,8904409,https://www.therange.co.uk/media/8/6/1762234999_1390.jpg,"A meticulously detailed winter arrangement that marries the silvery allure of frosted pine with the subtle blue-green hues of eucalyptus, creating an enchanting display that captures the essence of a frosty winter morning. The delicate dusting of frost across each needle and leaf adds dimension and sparkle, while the thoughtfully layered composition ensures visual interest from every angle. This wreath demonstrates unmatched attention to detail in its construction, with each element positioned to create depth and movement throughout the design. For an impeccable seasonal display, pair this wreath with our complementary Frosted Pine and Eucalyptus Garland for cohesive winter styling. The addition of our Smoked Midnight Glass Candle Holder placed nearby creates mysterious depth and ambiance, while the Medium Festive Berry Pick can be tucked into the arrangement for subtle pops of color. For those seeking to expand their winter collection, our LED Winter Wreath with Eucalyptus and Lamb's Ear offers a luminous companion piece, while the Small Frosted Eucalyptus Candle Wreath provides opportunities for layered styling at different scales. The piece maintains its pristine appearance throughout the season, making it an excellent investment for retailers looking to offer their customers lasting winter decor that requires no maintenance yet delivers maximum visual impact in both residential and commercial settings.","Home & Garden > Decor > Artificial Flora",50.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F6%2F1762234999_1390.jpg&feedId=80145&k=f8fb3673f48ef6ecff6b5a9a3903bf60eef69956,https://www.therange.co.uk/media/8/6/1762234999_1390.jpg,"The Range",,,,456,KDMK,White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",50.99,50.99,GBP50.99,,https://www.therange.co.uk/media/7/6/1762235007_6335.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F6%2F1762234999_1390.jpg&feedId=80145&k=f8fb3673f48ef6ecff6b5a9a3903bf60eef69956,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=38083812280&a=2852641&m=5238,"Artificial Hydrangea Bush 22 cm - White",38083812280,8907858,https://www.therange.co.uk/media/0/8/1778857237_3047.jpg,"Enhance any space with our Artificial Hydrangea Bush. Use it to create stunning floral displays that are perfect for home decor, events, and more. With its realistic design bring the beauty of nature indoors without the hassle of maintenance.","Home & Garden > Decor > Artificial Flora",5.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F8%2F1778857237_3047.jpg&feedId=80145&k=eeac06938c9c438e0386aa5a663be7cd91bce061,https://www.therange.co.uk/media/0/8/1778857237_3047.jpg,"The Range",,,,456,"Kingsbury Gifts",White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",5.99,5.99,GBP5.99,M8577196,https://www.therange.co.uk/media/6/5/1717158706_11_2260.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F0%2F8%2F1778857237_3047.jpg&feedId=80145&k=eeac06938c9c438e0386aa5a663be7cd91bce061,,,"Kingsbury Gifts Ltd"
https://www.awin1.com/pclick.php?p=44653778868&a=2852641&m=5238,"Rayung Grass Blond Handcrafted Dried Braided Decor Bali - Natural",44653778868,8910266,https://www.therange.co.uk/media/8/8/1773641636_5961.jpg,"Rayung Grass Blond, 2m tall, features dried, dyed stems braided on vertical bamboo sticks for a striking and effortless interior decoration. Hand made in Bali by small family businesses.","Home & Garden > Decor > Artificial Flora",91.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F8%2F1773641636_5961.jpg&feedId=80145&k=62cac2ef1163f6e4e2a351dccb6fd4b374d952ba,https://www.therange.co.uk/media/8/8/1773641636_5961.jpg,"The Range",,,,456,KDMK,Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",91.99,91.99,GBP91.99,,https://www.therange.co.uk/media/5/3/1773641798_3717.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F8%2F8%2F1773641636_5961.jpg&feedId=80145&k=62cac2ef1163f6e4e2a351dccb6fd4b374d952ba,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=38507254342&a=2852641&m=5238,"Artificial Butterfly, Yellow Carnation, Grass Wild Flower Arrangement - Yellow",38507254342,8910634,https://www.therange.co.uk/media/5/4/1719862326_11_6494.jpg,"These lovely Artificial flower arrangements measure 35cm tall and have a mixture of grass, yellow Carnation and white wild flowers with butterflies. Self standing...no need for a vase, simply place and admire.  Perfect for brightening up lobby areas, home hallways, living rooms and entertaining areas.  Also ideal for shops, offices and hotels.","Home & Garden > Decor > Artificial Flora",10.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F4%2F1719862326_11_6494.jpg&feedId=80145&k=3e8eb49f5d8e6a9f0e2a1be5b5a05bf9c0f417ac,https://www.therange.co.uk/media/5/4/1719862326_11_6494.jpg,"The Range",,,,456,"Blue Frog Toys",Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",10.99,10.99,GBP10.99,,https://www.therange.co.uk/media/1/1/1719862351_11_7641.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F4%2F1719862326_11_6494.jpg&feedId=80145&k=3e8eb49f5d8e6a9f0e2a1be5b5a05bf9c0f417ac,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=36558118838&a=2852641&m=5238,"Colourful Butterfly Decorations on Wire Stems - Multi",36558118838,8927727,https://www.therange.co.uk/media/5/4/1698598390_11_5518.jpg,"These lovely artificial Butterfly decorations are perfect for faux flower craft projects,  wedding decorations and combining with artificial flower displays. Each butterfly measures 7cm wide and has a 20cm long flexible wire stem. The beautiful bright colours are sure to add a real impact to any display. Includes 12 butterflies in 6 different colours.","Home & Garden > Decor > Artificial Flora",7.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F4%2F1698598390_11_5518.jpg&feedId=80145&k=d9104a84306ed3f04b8d06f5c367ec49279d9a71,https://www.therange.co.uk/media/5/4/1698598390_11_5518.jpg,"The Range",,,,456,"Blue Frog Toys",Neutral,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",7.99,7.99,GBP7.99,,https://www.therange.co.uk/media/8/3/1698598400_11_1021.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F5%2F4%2F1698598390_11_5518.jpg&feedId=80145&k=d9104a84306ed3f04b8d06f5c367ec49279d9a71,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=40484329215&a=2852641&m=5238,"Artificial Sunflower Stem - Yelllow",40484329215,8929054,https://www.therange.co.uk/media/2/6/1778857957_9964.jpg,"Brighten your space with the Essential Yellow Sunflower. Featuring vibrant, lifelike petals and rich green leaves, this sunflower adds a cheerful touch to any decor. Perfect for centerpieces, arrangements, or standalone displays. Durable and timeless.","Home & Garden > Decor > Artificial Flora",2.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F6%2F1778857957_9964.jpg&feedId=80145&k=8563635a91e66d2ff7d6cc73beeac934702b32d9,https://www.therange.co.uk/media/2/6/1778857957_9964.jpg,"The Range",,,,456,"Kingsbury Gifts",Yellow,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",2.99,2.99,GBP2.99,,https://www.therange.co.uk/media/9/1/1739551675_11_7012.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F6%2F1778857957_9964.jpg&feedId=80145&k=8563635a91e66d2ff7d6cc73beeac934702b32d9,,,"Kingsbury Gifts Ltd"
https://www.awin1.com/pclick.php?p=34649425723&a=2852641&m=5238,"3 Pack Large Tiger Lily Cream Flower Sprays - Cream",34649425723,8929704,https://www.therange.co.uk/media/3/4/1666792292_12_7669.png,"These lovely Artificial Tiger Lily sprays measure 80cm tall with stems and have cream flowers. The Flowers are soft touch and the leaves have a textured surface making these stems feel as close to real as possible. The mouldable stems make them ideal for flower arranging. Perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas.","Home & Garden > Decor > Artificial Flora",12.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F4%2F1666792292_12_7669.png&feedId=80145&k=6244b96e801d777264fd20db90a3111de28c3e2d,https://www.therange.co.uk/media/3/4/1666792292_12_7669.png,"The Range",,,,456,"Blue Frog Toys",White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",12.99,12.99,GBP12.99,,https://www.therange.co.uk/media/2/6/1666792312_12_2356.png,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F4%2F1666792292_12_7669.png&feedId=80145&k=6244b96e801d777264fd20db90a3111de28c3e2d,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=37495923462&a=2852641&m=5238,"Artificial Daphne Spray 52 cm - Pink",37495923462,8929677,https://www.therange.co.uk/media/2/2/1778860870_9363.jpg,"This artificial Daphne spray comes in a single stem spray. Great for using as a vase filler, they also look great with a few together in a vase with either one colour or mixed. Perfect for adding a pop of colour to any home decor. Unlike real flowers these will never wilt and will look good for years to come.","Home & Garden > Decor > Artificial Flora",4.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F2%2F1778860870_9363.jpg&feedId=80145&k=5a4b0efc59c91799b11a6619447f0ee6fc2650d3,https://www.therange.co.uk/media/2/2/1778860870_9363.jpg,"The Range",,,,456,"Kingsbury Gifts",Pink,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",4.99,4.99,GBP4.99,M3038592,https://www.therange.co.uk/media/2/0/1711034067_11_2475.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F2%2F1778860870_9363.jpg&feedId=80145&k=5a4b0efc59c91799b11a6619447f0ee6fc2650d3,,,"Kingsbury Gifts Ltd"
https://www.awin1.com/pclick.php?p=38759595018&a=2852641&m=5238,"Artificial Lilac Flower Stem - White",38759595018,8947894,https://www.therange.co.uk/media/2/3/1723226845_11_4638.jpg,"These lovely Artificial lilac stems measure 63cm with the stems.  Perfect for faux flower craft projects, wedding decorations, gifts and flower displays in lobby areas, hallways, living rooms and entertaining areas.  Also ideal for cafes, shops, restaurants and office areas.","Home & Garden > Decor > Artificial Flora",6.49,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F3%2F1723226845_11_4638.jpg&feedId=80145&k=a0b0760b2bd41f4cceb3d62838dc5d2a6d131259,https://www.therange.co.uk/media/2/3/1723226845_11_4638.jpg,"The Range",,,,456,"Blue Frog Toys",White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",6.49,6.49,GBP6.49,M7176408,https://www.therange.co.uk/media/3/8/1723226856_11_9225.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F2%2F3%2F1723226845_11_4638.jpg&feedId=80145&k=a0b0760b2bd41f4cceb3d62838dc5d2a6d131259,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=36051270568&a=2852641&m=5238,"Pack of Artificial Rose Flower Bushes With Ivy - White",36051270568,8965156,https://www.therange.co.uk/media/1/4/1687339690_12_8621.jpg,"These Artificial Faux Rose Flower Bushes each have 5 soft touch flowers with soft touch ivy leaves for contrast as well as green leaves on the main stem. Great for events and venues and your flower displays at home these Rose's are made from high quality materials so will look fantastic for years.","Home & Garden > Decor > Artificial Flora",5.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F4%2F1687339690_12_8621.jpg&feedId=80145&k=d7cd2cc47d51a01aae5722c166a21ce9b9af08d7,https://www.therange.co.uk/media/1/4/1687339690_12_8621.jpg,"The Range",,,,456,,White,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",5.99,5.99,GBP5.99,M6236629,https://www.therange.co.uk/media/0/3/1687339700_12_7317.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F1%2F4%2F1687339690_12_8621.jpg&feedId=80145&k=d7cd2cc47d51a01aae5722c166a21ce9b9af08d7,,,"Blue Frog Toys Ltd"
https://www.awin1.com/pclick.php?p=37355998918&a=2852641&m=5238,"Soft Cream Ranunculus Spring Stems Artificial Flowers - Green",37355998918,8968701,https://www.therange.co.uk/media/3/2/1690980940_3522.jpg,"Embrace the delicate charm of our Soft Cream Ranunculus. This single stem showcases a lifelike cream-colored ranunculus blossom, exuding a sense of gentle elegance. Elevate your decor with this graceful floral accent, infusing your space with the timeless allure of nature's beauty.","Home & Garden > Decor > Artificial Flora",18.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F2%2F1690980940_3522.jpg&feedId=80145&k=3e73e6de99105b8a65342d9db3e03e3418ef3f81,https://www.therange.co.uk/media/3/2/1690980940_3522.jpg,"The Range",,,,456,KDMK,Green,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Flowers",18.99,18.99,GBP18.99,,https://www.therange.co.uk/media/7/6/1690981002_1762.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F3%2F2%2F1690980940_3522.jpg&feedId=80145&k=3e73e6de99105b8a65342d9db3e03e3418ef3f81,,,"KDMD VENTURES LTD"
https://www.awin1.com/pclick.php?p=43314741591&a=2852641&m=5238,"Artificial Grey Eucalyptus Spray 78cm - Grey/Green",43314741591,8977293,https://www.therange.co.uk/media/7/3/1778624815_7487.jpg,"Embrace timeless elegance with this stunningly realistic artificial eucalyptus spray. Presented in a sophisticated, muted silver-grey tone, this piece perfectly captures the popular aesthetic of dried or preserved eucalyptus. The design features a single, detailed main stem that gracefully divides into three distinct heads, each adorned with the iconic, disc-shaped leaves of the eucalyptus plant. This spray is ideal for adding a touch of understated, modern texture to any space. Its delicate and airy structure makes it a beautiful standalone feature in a minimalist vase or a versatile filler component for floral arrangements, wreaths, and wedding bouquets. Enjoy the lasting beauty of this botanical favourite without any need for water or care.","Home & Garden > Decor > Artificial Flora",3.99,GBP,https://images2.productserve.com/?w=200&h=200&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F3%2F1778624815_7487.jpg&feedId=80145&k=7e08b8b90e3e11efe851b3eca722f9595b94e4da,https://www.therange.co.uk/media/7/3/1778624815_7487.jpg,"The Range",,,,456,"Kingsbury Gifts",Grey,,"Home Furnishings & Lighting > Vases & Artificial Plants > Artificial Plants",3.99,3.99,GBP3.99,,https://www.therange.co.uk/media/6/3/1750499359_11_7371.jpg,https://images2.productserve.com/?w=70&h=70&bg=white&trim=5&t=letterbox&url=ssl%3Awww.therange.co.uk%2Fmedia%2F7%2F3%2F1778624815_7487.jpg&feedId=80145&k=7e08b8b90e3e11efe851b3eca722f9595b94e4da,,,"Kingsbury Gifts Ltd"
